source_id,spec_class,teff_K,L_Lsun,R_gaia_Rsun,R_derived_Rsun,R_resid_pct
2733266472200635648,M,3218.2083,0.0045952066,0.21777043,0.21806069,0.13328686
5626341152706427904,M,3727.9312,0.07286486,0.6455596,0.64710753,0.2397805
5214925720023958912,M,3610.3237,0.043403827,0.5328438,0.53250647,-0.063307642
6511230039178478848,M,3502.224,0.029441321,0.47381416,0.46606229,-1.6360565
5871798847258673920,M,3844.3267,0.047252756,0.49257192,0.49003394,-0.5152515
1308268650638218752,M,3196.2102,0.005635203,0.24509893,0.24481458,-0.1160147
1891359324914273664,M,3889.3809,0.093311206,0.6713018,0.67275837,0.21697651
168128320166206848,M,3615.0835,0.051640783,0.57871073,0.57931251,0.1039857
6873519635930161024,M,3753.3867,0.041353013,0.48505715,0.48090591,-0.855824
4733786170513097984,M,3568.6606,0.020598263,0.37596714,0.37545507,-0.13620188
5554448141812497152,M,3622.5852,0.056757707,0.60655105,0.60482309,-0.28488237
4509249536590264448,M,3551.928,0.050361272,0.5931385,0.59261576,-0.088130762
1155516936164348544,M,3512.1206,0.027685072,0.4502795,0.44940422,-0.19438535
2153578618910254720,M,3384.6914,0.05038487,0.653589,0.65277735,-0.12418371
1973572210217352832,M,3418.7332,0.029031068,0.48593527,0.48568451,-0.051604577
3346749709456338560,M,3663.689,0.04615025,0.5333682,0.53321577,-0.028577963
5156359550270224000,M,3683.9097,0.046290264,0.528704,0.52817767,-0.099550786
3125014012684556288,M,3300.5488,0.007637274,0.27333066,0.26726989,-2.2173776
4590233142120018560,M,3469.358,0.031823885,0.4928407,0.49377776,0.19013461
1272804044819090816,M,3761.1135,0.07679689,0.65407187,0.65266767,-0.21468631
5773293733615706240,M,3778.3213,0.057526533,0.5557574,0.55974405,0.71733692
2762575333324399104,M,3336.183,0.012301404,0.3308416,0.33199441,0.34844781
6801346936765589248,M,3641.6753,0.083672896,0.73820645,0.72667985,-1.5614326
6032351214424816896,M,3560.0413,0.02276633,0.3966503,0.39663369,-0.0041872483
2978371738865384192,M,3538.8447,0.03393518,0.4737967,0.49006674,3.4339712
233587126455796096,M,3662.6372,0.023667717,0.3846272,0.38207053,-0.66471383
5781364359420371840,M,3461.442,0.022672474,0.4201633,0.41868606,-0.35158762
1565955663217068672,M,3735.392,0.11541557,0.8155306,0.81117206,-0.53444186
2037704803617185152,M,3368.6235,0.009930046,0.29792777,0.29256599,-1.7996904
5322711227155204864,M,3585.0903,0.053483523,0.59710836,0.59946381,0.39447537
2930546277298588288,M,3415.546,0.0409403,0.58023393,0.57784105,-0.41239854
2163455707980134272,M,3530.4697,0.030245328,0.46420324,0.46485481,0.14036401
6224151332742512128,M,3423.0432,0.025100192,0.4481695,0.45047109,0.51355301
1795437754411600768,M,3424.3813,0.011331993,0.3039238,0.30244198,-0.4875622
5850233885138776960,M,3532.5112,0.022122605,0.39809716,0.39710394,-0.24949131
482091425938463232,M,3667.1418,0.053628795,0.57910216,0.57371575,-0.93013105
3301816036481126912,M,3884.925,0.24919792,1.069381,1.1019454,3.0451666
6792282116231384960,M,3537.3276,0.023094542,0.40575165,0.40462925,-0.27662277
4666499013830653440,M,3592.6008,0.07530886,0.71373343,0.70836692,-0.75189249
3014794023608154752,M,3840.5803,0.092951246,0.68595576,0.68863179,0.39011731
1770141084233383168,M,3286.1934,0.014234615,0.35274458,0.36807794,4.3468723
5192711157032467968,M,3504.1897,0.06392059,0.6831892,0.68595927,0.40546193
4876939663872726272,M,3754.7263,0.062334724,0.5840835,0.59001304,1.0151875
1807875399898638976,M,3542.991,0.056000162,0.62966865,0.6280695,-0.25396682
5724171715913779200,M,3331.7043,0.019365065,0.39133045,0.41766659,6.7298992
2022838783627742976,M,3823.0784,0.060866,0.56214976,0.56235963,0.037332727
5545547011071835392,M,3450.5137,0.025740478,0.4496876,0.44894584,-0.16494989
2295656313156693120,M,3563.3965,0.03947168,0.51886547,0.52127593,0.46456278
968477505631771008,M,3663.0032,0.033104654,0.45244068,0.45177593,-0.14692471
3986360121822767872,M,3431.6155,0.021735374,0.4171876,0.41709932,-0.021161614
6815187378680908800,M,3430.3235,0.02271873,0.42686382,0.42675147,-0.026319149
1125633039051464448,M,3856.9805,0.08345863,0.6391343,0.64698454,1.2282607
5317063104650497536,M,3514.003,0.033140466,0.5008345,0.4911659,-1.9304973
5626544360500009344,M,3613.2146,0.027303569,0.42111334,0.42167258,0.1327996
5348622520031798912,M,3482.9702,0.014746318,0.33308682,0.33349969,0.12395416
1375358960378760704,M,3453.7031,0.010327078,0.28705952,0.28383888,-1.121943
6179604099446348288,M,3687.0762,0.04170952,0.50489485,0.50050282,-0.86988964
315341721552964736,M,3836.6165,0.05819744,0.5468793,0.54601971,-0.15718069
5160260995482558976,M,3594.9644,0.058069646,0.6189923,0.62121018,0.35830448
4941229483137613952,M,3203.5073,0.008717202,0.30079147,0.30310303,0.76849299
1092124730703552896,M,3340.7979,0.010678134,0.30812103,0.30846112,0.11037661
1353951129684926976,M,3378.02,0.02555679,0.47436172,0.46674737,-1.6051779
2991908273192312320,M,3529.6055,0.0354964,0.50414616,0.50384039,-0.060650772
4065480600700474752,M,3634.0444,0.06495065,0.64387465,0.64293113,-0.14653804
204490127472761472,M,3721.443,0.061048474,0.5920758,0.59438498,0.39001377
3514960037720750848,M,3353.243,0.009773951,0.30043224,0.29292618,-2.4984207
4759969867401789568,M,3555.4338,0.054514125,0.617003,0.6153504,-0.26784243
630601774302831488,M,3678.4592,0.076110266,0.6807443,0.67927072,-0.21646617
6833777856859897984,M,3227.5393,0.0072521474,0.2759857,0.27236004,-1.313712
5458458341464094336,M,3630.22,0.05823092,0.60794944,0.61004812,0.34520712
4561946281348956288,M,3617.446,0.03506956,0.47726074,0.4767758,-0.10160853
2795245191039713152,M,3599.8047,0.031692605,0.45700046,0.45769298,0.15153575
5910768975275094784,M,3763.212,0.045704197,0.5029029,0.50293728,0.006837191
4049358216793874816,M,3878.2468,0.08423471,0.6503775,0.6428769,-1.1532694
3218631036876848640,M,3542.2112,0.021397598,0.388618,0.38840675,-0.054359214
1944921243592640640,M,3611.2078,0.041746665,0.5263321,0.52198629,-0.82567869
1396282494856489728,M,3734.9902,0.047474973,0.5231008,0.52036322,-0.52333737
2012920192316396672,M,3187.9495,0.0048523378,0.22807378,0.22835252,0.1222147
5593939889365220992,M,3238.853,0.00845105,0.28462636,0.29196179,2.5772148
4755530078104462976,M,3316.0955,0.0066835834,0.24706857,0.24768733,0.2504398
5889950993945365632,M,3429.9204,0.018064246,0.38027135,0.38062297,0.092466488
1194371890383586816,M,3413.218,0.012716171,0.3263622,0.32248037,-1.1894233
5436102143335990784,M,3518.1375,0.029912854,0.4661843,0.46553943,-0.1383299
6009461207706160768,M,3480.7986,0.023991717,0.42636237,0.42591804,-0.10421431
1869547900457905920,M,3557.9702,0.054180093,0.6114225,0.61258791,0.19060633
5283564490032985216,M,3513.6711,0.024996202,0.42736444,0.42664628,-0.16804457
2845253659931962368,M,3619.0928,0.024116784,0.39799753,0.39501485,-0.74942255
1716185579052348672,M,3518.5586,0.042619854,0.55487293,0.5555582,0.12350052
4557150555228159744,M,3647.4617,0.07092092,0.67850816,0.66689715,-1.711256
449580275852573696,M,3525.858,0.019969253,0.3789283,0.37870796,-0.058147798
1992480481611925888,M,3781.573,0.05265712,0.53492785,0.53460958,-0.059498162
6288668407312131968,M,3484.3796,0.009867492,0.28603598,0.27258731,-4.7017421
6134480283982904320,M,3839.4165,0.04423596,0.47444078,0.47534665,0.19093374
3671752186843116416,M,3685.621,0.06424927,0.6317006,0.62167859,-1.5865124
4208448551382238464,M,3135.6384,0.0067251604,0.27804342,0.27787696,-0.059869093
420933840427608320,M,3635.974,0.09870732,0.79761094,0.79174678,-0.73521621
6776027967117158016,M,3662.1787,0.06536287,0.634205,0.6350964,0.14055434
6837314092412667008,M,3366.3237,0.012176206,0.32494146,0.32441237,-0.16282641
3016494349620782080,M,3670.836,0.031074548,0.43588504,0.43583852,-0.010673581
393538301327255296,M,3416.6375,0.012372806,0.31799728,0.31746032,-0.16885532
3666796481778157696,M,3543.345,0.027030671,0.43609923,0.43626934,0.0390076
4280957147040282240,M,3694.5,0.041740187,0.49843317,0.49867663,0.048844692
3439092842051829504,M,3792.2607,0.10889621,0.76730216,0.7644748,-0.36848098
3848939722609424000,M,3432.9363,0.022592962,0.42471546,0.42492106,0.048409054
3147006104960751232,M,3520.1545,0.045678895,0.5766795,0.57462895,-0.35557804
5250344979593323264,M,3649.7651,0.18722562,1.0818776,1.0821961,0.029441179
7092232251988480,M,3321.5322,0.015603007,0.37769312,0.37720755,-0.12856163
2255952256787112320,M,3372.6814,0.038222726,0.57219213,0.57261584,0.074049576
4806267454485482880,M,3374.6836,0.012956847,0.33307752,0.33299423,-0.025007131
5525701792560794112,M,3639.1772,0.022554316,0.3863072,0.37779968,-2.2022681
4528422652857777920,M,3678.3604,0.044547904,0.52023053,0.51970661,-0.10070899
6089490806496725760,M,3455.1501,0.039185025,0.55659676,0.55243271,-0.74812653
353038894324986112,M,3430.7698,0.021537073,0.41592312,0.41539699,-0.12649723
983828096704413056,M,3561.2375,0.0727638,0.71343327,0.70861276,-0.67567721
1917912492068764800,M,3470.9678,0.029860245,0.47702682,0.47785779,0.17419879
5153483876391459072,M,3613.1233,0.035902243,0.48323476,0.48355779,0.066848136
5744048339222572672,M,3595.9985,0.045618597,0.5546888,0.55028176,-0.79450638
22754771094131200,M,3649.5427,0.03593079,0.48314404,0.47414333,-1.8629455
5876139783540386048,M,3469.4475,0.15538716,1.0914257,1.0910385,-0.0354744
4718604045237179136,M,3647.2395,0.091641165,0.75740284,0.75817576,0.10204897
2040226597953645312,M,3507.1824,0.03526945,0.51021945,0.50866962,-0.303758
1672393027350307968,M,3490.4045,0.022031642,0.40538925,0.40590563,0.12737857
1298396002589203968,M,3531.6812,0.014920955,0.32650584,0.32627853,-0.06962025
5529727138995954176,M,3681.8516,0.06084581,0.6034769,0.60622793,0.45586295
259856280304874368,M,3674.9714,0.05700359,0.5876233,0.58897429,0.22990755
665587066069254400,M,3452.962,0.017756851,0.37357476,0.37235101,-0.32757788
3338657024699329536,M,3841.5208,0.042350996,0.48093253,0.46459935,-3.3961481
5307596962364587776,M,3624.3079,0.034993567,0.4752138,0.47445726,-0.15919995
2556200127526734720,M,3524.0525,0.014179075,0.34099513,0.31944226,-6.3205797
3684951411617737088,M,3620.8892,0.047938265,0.55427885,0.55637018,0.37730668
5952790759195227264,M,3520.249,0.12661791,0.9700101,0.95665196,-1.377114
2103059976626041856,M,3222.3132,0.010511893,0.3290284,0.32897139,-0.017327675
660106374264832640,M,3708.7837,0.047828976,0.53034806,0.52970697,-0.12088015
2037999708949457664,M,3420.4133,0.017682105,0.3826767,0.37867181,-1.0465477
1044235849649909504,M,3596.3994,0.022126501,0.38279575,0.3831543,0.093664939
3045126938086464640,M,3472.159,0.02855271,0.46822822,0.46695778,-0.27132845
4236364017733229696,M,3718.4287,0.04288382,0.49904847,0.49897752,-0.014217953
2169772917661784576,M,3799.3208,0.14895466,0.90591335,0.89077553,-1.671001
2271119847894139904,M,3654.1357,0.043704998,0.5239745,0.52161416,-0.4504689
5033861890372409344,M,3354.4766,0.01547833,0.3688327,0.36835424,-0.12972161
6058443862300431616,M,3772.2322,0.06333105,0.5879785,0.58920262,0.20819127
5545510383589579776,M,3645.1196,0.045342054,0.53742945,0.53392492,-0.65209129
4717263122087350016,M,3476.4197,0.0477788,0.6055163,0.60256843,-0.48683554
6399044634413949056,M,3594.8774,0.080193155,0.72833776,0.73005175,0.23532832
1871317422669330688,M,3684.2617,0.04661045,0.5269147,0.52989993,0.56654991
5665192091128481664,M,3257.7197,0.02239922,0.4427487,0.46983155,6.1169809
5498421358587574144,M,3888.8684,0.07191662,0.59540296,0.5907739,-0.77746652
5190596413918309376,M,3879.5586,0.0617428,0.5545912,0.55002406,-0.82351439
1210410092836307840,M,3822.6208,0.13275795,0.8299956,0.8307321,0.088735472
5932046891797039744,M,3676.265,0.059816908,0.60752225,0.60290866,-0.7594109
1942697584398228992,M,3588.1501,0.02814829,0.43773308,0.43414816,-0.81897396
5562949290841456512,M,3480.8618,0.025025398,0.4362557,0.43498081,-0.29223504
5689714288509433728,M,3460.0095,0.042397153,0.5739827,0.57301623,-0.16837904
2034243060014099584,M,3593.4114,0.086159855,0.76389724,0.7573415,-0.85819599
1850188146373235456,M,3890.9675,0.10472386,0.7137141,0.71213243,-0.22161045
1951214057875820160,M,3562.8684,0.050963007,0.6010253,0.59249013,-1.4201015
2297145842175040384,M,3641.3696,0.026637046,0.4156233,0.41007819,-1.3341684
5340895839507691136,M,3511.6772,0.01860926,0.37932822,0.36854331,-2.8431594
6891046126150741888,M,3579.0886,0.035862666,0.49213,0.49252644,0.080555562
5348018377058395648,M,3769.0483,0.045290183,0.5016981,0.49910485,-0.51689391
3083391007877181056,M,3719.4048,0.03960024,0.47835028,0.47924233,0.18648572
523058610717878144,M,3317.4429,0.0123106,0.33698487,0.33588133,-0.32747606
6536703490210003584,M,3701.8616,0.05871038,0.589168,0.58907454,-0.015863532
6439067166905943296,M,3806.3374,0.064768896,0.58455324,0.58522362,0.11468186
1341070110447142272,M,3781.108,0.03890118,0.46092662,0.45961732,-0.28405876
2911971819348142464,M,3680.061,0.05983557,0.60302293,0.60175934,-0.20954207
3388883162533300992,M,3731.2131,0.08945878,0.7219984,0.71575525,-0.86470477
3723127344395011712,M,3442.6255,0.011248793,0.29918286,0.29814433,-0.34712073
5243292261031339008,M,3818.925,0.06766898,0.59114915,0.59424525,0.52374224
4080011780682157056,M,3811.297,0.12935826,0.8345107,0.82490637,-1.1508935
1338774879926225024,M,3567.793,0.07772871,0.7296743,0.72970041,0.0035788875
1999737739399072896,M,3749.416,0.036642056,0.45486635,0.45364468,-0.268578
4552524630634118656,M,3207.6921,0.00697944,0.27138373,0.27050675,-0.3231526
853645198420332672,M,3773.7585,0.06149652,0.58084315,0.58013654,-0.12165197
2169652108822841600,M,3830.2334,0.066877045,0.588673,0.5872746,-0.23755062
143468301578793344,M,3818.9375,0.046632033,0.49297473,0.493299,0.06577797
4793190825257267456,M,3606.2253,0.08647676,0.75287926,0.75335063,0.062608536
3997775114103572992,M,3467.711,0.02856031,0.46772408,0.46821878,0.10576707
6782610360978836736,M,3394.9602,0.018092845,0.3883399,0.38880981,0.12100565
6392030948523053824,M,3571.4026,0.018008374,0.35911736,0.35051999,-2.3940279
1246767025356587264,M,3448.673,0.018100927,0.3833927,0.37687691,-1.699507
1884318086809940352,M,3626.1707,0.03324649,0.46207294,0.46198681,-0.018640749
2079829258737856640,M,3619.2576,0.06462765,0.646439,0.64658162,0.022061933
142224616488164096,M,3247.4524,0.013923925,0.37244418,0.3727764,0.089200059
2519289968858720896,M,3465.4253,0.04499653,0.58802974,0.58847713,0.076082816
3403560375749587072,M,3484.0505,0.040166363,0.5533767,0.55006693,-0.59810509
4130006879293060864,M,3593.228,0.0235187,0.39605173,0.39572206,-0.083237888
4445618359149979008,M,3754.8066,0.04409603,0.5032495,0.496224,-1.3960281
5447850115839424000,M,3402.0068,0.024331288,0.4558486,0.44901966,-1.4980721
4768790463211736448,M,3330.395,0.01791294,0.39943692,0.40201764,0.64608834
3221217088224717824,M,3889.8142,0.05019932,0.4894416,0.49333777,0.79604316
3336875751439460352,M,3779.3772,0.043898,0.49061447,0.4886918,-0.39189052
2460748323368652416,M,3641.5854,0.03472122,0.46859807,0.46813342,-0.099156481
5926576855809175168,M,3520.0115,0.042841457,0.5483228,0.55654093,1.4987766
5953583438361053312,M,3500.329,0.03179837,0.489959,0.484884,-1.0358
1353667868001512064,M,3587.819,0.028596384,0.43488944,0.4376709,0.6395782
6187914109544963200,M,3565.7095,0.026400832,0.42816547,0.42576509,-0.5606192
5389613279883708672,M,3474.0444,0.019745024,0.38987437,0.38789239,-0.50836256
5656173003404748800,M,3519.2927,0.028110445,0.45105582,0.45099969,-0.01244401
4534267038203940352,M,3541.688,0.024098357,0.41390872,0.41231229,-0.3856967
2818454163515646976,M,3729.1223,0.053805877,0.56123024,0.55571838,-0.98210232
6911866748916686848,M,3342.8342,0.009211309,0.28575346,0.28614368,0.13655941
1874611323281293952,M,3485.472,0.020482592,0.3943342,0.39248442,-0.46908948
5298642741522077696,M,3522.507,0.028678628,0.46102628,0.45470383,-1.3713851
6902974487283334912,M,3823.1519,0.06889887,0.5981107,0.59829601,0.030981804
4148621233194655872,M,3680.6086,0.084476255,0.70952517,0.71479452,0.74265858
5554212227848124160,M,3354.4434,0.018679963,0.4049709,0.40466927,-0.074480966
4730165032046332032,M,3443.3193,0.01509078,0.34538615,0.34518698,-0.057664787
1215302850860319232,M,3814.8933,0.06795083,0.59704,0.59674083,-0.050109163
2604809227353195776,M,3569.221,0.042322762,0.5375554,0.53801364,0.085244382
5516273686508696960,M,3338.3467,0.010678185,0.3090004,0.30891501,-0.027635492
6002058195917775488,M,3482.7656,0.019517466,0.38600183,0.38372172,-0.59069887
345437180168456960,M,3746.3423,0.053883493,0.5501475,0.55101842,0.15830719
1140823788621782656,M,3690.4985,0.05917469,0.59835386,0.59504675,-0.55270074
3950191308870884992,M,3219.1519,0.004523236,0.21631794,0.21621949,-0.045510287
3526098021790949632,M,3443.7012,0.01938125,0.3917693,0.39110478,-0.1696191
3886440422100617344,M,3202.4136,0.006178865,0.25585282,0.25535988,-0.19266416
1834102188197970304,M,3486.7659,0.01980324,0.38600484,0.38563435,-0.095981821
3716300171752649984,M,3485.537,0.029096305,0.46972132,0.46777035,-0.4153471
5406005623884166528,M,3524.0564,0.050010525,0.5974037,0.59992667,0.42232197
329380560894228736,M,3185.3464,0.007746533,0.28859735,0.28899712,0.13852124
4144515455023438976,M,3735.6875,0.053443953,0.5555068,0.55190124,-0.64905792
6024847395467088896,M,3464.2517,0.042879555,0.57543856,0.57485646,-0.10115716
1521864868985899136,M,3788.5881,0.03970822,0.4638184,0.4625286,-0.27808369
3056152939464468224,M,3295.3455,0.01331672,0.3527233,0.35403801,0.37272995
3865553476449055744,M,3361.9392,0.015823193,0.371193,0.3707836,-0.11029379
3890769504321703552,M,3323.4675,0.012617093,0.33988607,0.3388051,-0.31803858
6791508124467139328,M,3582.462,0.044437513,0.5469186,0.54722364,0.055773831
4664368121641153536,M,3553.348,0.038625676,0.51905984,0.51857995,-0.092453495
4437003754265040384,M,3419.3977,0.018546337,0.38759696,0.38804581,0.11580454
123265458316531584,M,3379.2422,0.021383679,0.42910755,0.42663427,-0.57637852
2547910389673746176,M,3415.4673,0.018176762,0.3831989,0.38504471,0.48168381
4689918641569163136,M,3710.531,0.052901514,0.55828464,0.55656396,-0.30820778
6655483044168921088,M,3411.3203,0.016352735,0.36366484,0.36610306,0.67045897
2602540758771348608,M,3245.9802,0.008316779,0.2877618,0.28836265,0.20880135
6885802035506629632,M,3425.1675,0.019794334,0.3994339,0.39953974,0.026496623
6062931832570654848,M,3784.063,0.10424826,0.74303895,0.75122642,1.1018894
4354414973434316416,M,3729.6833,0.088510424,0.716123,0.71253542,-0.50097223
1880634585417076736,M,3622.4897,0.040135488,0.50832933,0.50863134,0.05941225
4476574494853524736,M,3527.5366,0.05073379,0.59874713,0.60305755,0.71990621
6114156704893722368,M,3867.3953,0.06624008,0.57554924,0.57329276,-0.39205736
5608993195679539840,M,3608.6987,0.045192823,0.5470051,0.54385941,-0.57507446
6670056452316746496,M,3831.1545,0.08221007,0.6485392,0.65081318,0.35063059
5502787660997142784,M,3426.8262,0.012928132,0.32270464,0.3225796,-0.038749036
6663495627780332032,M,3615.3992,0.027026813,0.41744247,0.4190232,0.37866897
2162178831373969280,M,3517.9019,0.06848767,0.6908727,0.7045177,1.975038
6241462490483858048,M,3438.493,0.014355876,0.3373946,0.33762276,0.067625269
5404396145028849536,M,3814.1982,0.048486132,0.5067832,0.50426104,-0.49767988
374990815771450240,M,3619.804,0.026207238,0.420569,0.41161735,-2.1284608
2822222327303416320,M,3650.4023,0.079863384,0.55144286,0.70655432,28.128292
3116020557325507328,M,3866.6714,0.05043917,0.50145334,0.50045219,-0.19964963
2251201782439212672,M,3872.086,0.09267373,0.66218084,0.67645902,2.1562361
2388199183208567552,M,3487.7632,0.032853495,0.4954331,0.4964208,0.19936029
6882492230628934528,M,3321.1694,0.010259862,0.30577734,0.30594395,0.05448629
1958034706456566272,M,3774.1855,0.078084424,0.6555908,0.65356514,-0.30898165
4686764559319028480,M,3476.414,0.026225008,0.45181656,0.44642447,-1.1934238
2212400090113115264,M,3568.89,0.019100508,0.36282864,0.36150083,-0.36596148
5381306194656874240,M,3627.4092,0.05015186,0.5656445,0.5670268,0.2443754
6744033484423150208,M,3430.135,0.018506395,0.38346198,0.38520476,0.45448658
916171263595963648,M,3422.2786,0.011467879,0.30421522,0.30462391,0.1343425
535820092420499456,M,3744.2327,0.06316153,0.5987366,0.59724678,-0.24882704
1181464658961076864,M,3382.7576,0.029319244,0.5004013,0.49852597,-0.37476505
2932305534565794176,M,3366.9521,0.010424791,0.30025163,0.30006336,-0.062705133
3830532729729391104,M,3562.6414,0.050310384,0.58845776,0.58875927,0.051236881
4949303368819846144,M,3762.8813,0.058115803,0.5693799,0.56723007,-0.37757408
3533665002548633728,M,3596.4507,0.031313136,0.45837393,0.4557936,-0.56293181
3017687319737325568,M,3797.4001,0.09604847,0.71328396,0.71602085,0.38370334
6358935446665335296,M,3633.0232,0.052834176,0.5767151,0.58019541,0.60347105
4200548246799166592,M,3714.7542,0.1089038,0.795428,0.79673613,0.16445641
2834803725327199744,M,3460.3552,0.022719394,0.42060375,0.41938237,-0.29038702
3790547511917074688,M,3341.8967,0.022706639,0.44931993,0.44951433,0.043266433
6283305092671286272,M,3580.771,0.0239155,0.4014508,0.40182763,0.093867583
6583746709384685696,M,3467.867,0.03458473,0.51888937,0.51519364,-0.71223932
1846411835030507904,M,3519.0105,0.037694324,0.5229139,0.52233607,-0.11050241
2665575661607646592,M,3429.7961,0.02443234,0.4420332,0.44268936,0.14844234
2146942447762060416,M,3387.6787,0.050100103,0.64717215,0.64978255,0.4033546
4851012904810993536,M,3590.1697,0.039892685,0.5246869,0.51626162,-1.6057728
4509658627938075008,M,3497.4036,0.030912466,0.47935236,0.47888196,-0.098131431
1386463306264570752,M,3366.0613,0.017897794,0.39377674,0.39337692,-0.10153554
3660079870186678016,M,3579.342,0.0306993,0.45335472,0.45562863,0.50157382
2695207671774746880,M,3559.2244,0.029128926,0.44911504,0.44885354,-0.058225102
126176071753286016,M,3826.2783,0.05393633,0.522657,0.52849484,1.1169534
2922259640417135104,M,3652.387,0.06323338,0.6258075,0.628019,0.35338332
3407901625612667264,M,3571.2378,0.02566266,0.4185221,0.41847205,-0.011958774
1913821660275130368,M,3719.6763,0.045922875,0.52818865,0.51600915,-2.3059002
4994849847724747520,M,3634.5374,0.065968715,0.6496105,0.64777456,-0.28262148
2317170315442746240,M,3306.461,0.02439883,0.4756348,0.47600427,0.077680213
2089782003631665792,M,3715.4844,0.036519583,0.4631864,0.46119563,-0.42979937
6129794161126879104,M,3750.0027,0.05207293,0.5526931,0.54062485,-2.1835348
5585553909877319040,M,3543.6602,0.026951076,0.43423712,0.43554905,0.30212355
4613015641519828864,M,3551.9768,0.038464677,0.51837456,0.51789768,-0.091995417
3383951204344435968,M,3752.445,0.055654027,0.57272124,0.55817809,-2.5393065
2542430732958201088,M,3304.0476,0.010334572,0.3110823,0.31024645,-0.26869165
5848306716154798080,M,3438.2815,0.01773037,0.37533766,0.37525734,-0.021398607
532682837850771584,M,3450.4094,0.021467827,0.4093444,0.41002086,0.16525345
5726413242163406848,M,3286.8357,0.011198386,0.32721433,0.32634344,-0.26615288
3732750480612664448,M,3591.7764,0.02214909,0.39139268,0.38433729,-1.8026381
4997067524022749184,M,3403.8992,0.014756352,0.36328864,0.34929252,-3.8526177
4369815106952432768,M,3737.626,0.12299535,0.8168239,0.83638422,2.3946801
1558867313615733760,M,3519.8066,0.030446125,0.46980667,0.46922546,-0.123712
3141424292447721344,M,3650.699,0.056653135,0.5946796,0.59499468,0.052982737
2756934254559241088,M,3826.5051,0.05520451,0.5343101,0.53460849,0.055844963
1316561412149439616,M,3566.4358,0.050497413,0.58281213,0.58859817,0.9927789
3405610209020267136,M,3744.5615,0.06333541,0.6017345,0.59796328,-0.62672421
1934585387611184384,M,3610.173,0.08169774,0.73145515,0.73063783,-0.11173896
4088881708438225408,M,3608.1282,0.034486257,0.47493413,0.47523922,0.0642376
2974631814486344192,M,3438.4949,0.06411552,0.7134221,0.71350657,0.011840067
3489567783045854720,M,3362.2751,0.016670322,0.3807148,0.38050351,-0.055498432
1344032362275533312,M,3590.6565,0.035469223,0.4929514,0.4866663,-1.274993
6601431430499879040,M,3829.2874,0.07243735,0.6160468,0.61150289,-0.73759203
855030857949204480,M,3469.8665,0.016060973,0.35062537,0.35068206,0.016169585
5076572217691119744,M,3617.871,0.04724637,0.5520856,0.55326249,0.21317219
156420033158226432,M,3572.3281,0.038449343,0.5110828,0.51191157,0.16215907
4984778664813291008,M,3344.9087,0.014756706,0.3620912,0.36172568,-0.10094801
2817623512545022720,M,3361.8748,0.011109188,0.3114188,0.31069284,-0.23311315
5550140431349442944,M,3686.564,0.045428835,0.5211362,0.5224869,0.25918345
4238532598268280320,M,3579.9885,0.04886122,0.5734062,0.57460851,0.20967798
1880939115778335104,M,3371.01,0.016638372,0.3779694,0.37817124,0.053400366
6032705016652758528,M,3477.0115,0.024812497,0.4348173,0.43408636,-0.1681021
4652098808829092352,M,3392.3147,0.02013968,0.4123913,0.41085367,-0.37285603
1540040998784004608,M,3527.645,0.029101223,0.45672837,0.45670844,-0.0043645953
6149594823648578176,M,3528.2144,0.01547572,0.33378416,0.33294206,-0.25229016
684677302345595392,M,3558.2573,0.023162639,0.40047148,0.4004723,0.00020477926
5444123458616217216,M,3709.7979,0.04311397,0.5028818,0.50264535,-0.047019656
4356835857519714048,M,3583.4827,0.038664535,0.5095436,0.51015122,0.11924852
3239334123569138304,M,3231.9792,0.0056769857,0.24301888,0.24031172,-1.1139722
6344352314707691136,M,3812.511,0.09224132,0.6960032,0.69613538,0.018990835
2878651733645570432,M,3447.0962,0.019499857,0.39101443,0.39152732,0.13116795
1921738315793085056,M,3790.839,0.06780086,0.6047669,0.60367068,-0.18126338
5565267512326650240,M,3484.0525,0.07075619,0.72919315,0.73007252,0.12059436
2587756454841346560,M,3680.243,0.042613443,0.50871044,0.50777753,-0.18338632
20599968821903872,M,3314.6174,0.011330067,0.32249278,0.32277701,0.088133915
836579231769412224,M,3517.732,0.030777711,0.47192088,0.47233032,0.086759329
5945890881363436800,M,3515.809,0.042918853,0.5582006,0.5583759,0.031404896
2311476017737461888,M,3545.398,0.054975674,0.62107766,0.62145323,0.060471107
3685400493398387584,M,3658.5276,0.040541373,0.5117919,0.50117537,-2.074385
6632750228946126464,M,3859.607,0.05067459,0.50502753,0.50345668,-0.31104146
1692132216006421504,M,3497.4958,0.017226944,0.3582243,0.3574727,-0.20981314
2966396751570054016,M,3424.077,0.029571656,0.4887747,0.48865679,-0.024123368
189772172200435712,M,3444.552,0.014334987,0.33594832,0.33619118,0.072292338
5870546812756319744,M,3801.0398,0.047205843,0.49288756,0.50100978,1.6478854
2033055995440059136,M,3593.145,0.072409704,0.6965674,0.69438777,-0.3129108
4690808627510546944,M,3180.7751,0.0065343375,0.26578417,0.26618772,0.15183365
4553771859072871040,M,3634.5293,0.099026784,0.79530716,0.79365755,-0.20741848
4511651733281668608,M,3657.3467,0.041120175,0.50583917,0.50506628,-0.15279347
2561327459484523008,M,3388.8896,0.017142966,0.3803704,0.37982304,-0.14390293
4102403949121938560,M,3385.8938,0.01475488,0.35294202,0.3529997,0.016342892
