source_id,spec_class,teff_K,L_Lsun,scenario,A,eps,a_in_AU,a_out_AU,width_AU,d_a_in_AU,d_a_out_AU,d_width_AU,d_a_in_pct,d_a_out_pct,d_width_pct
2733266472200635648,M,3218.2083,0.0045952066,midA_midGH_REF,0.3,0.6,0.040736037,0.076022695,0.035286658,0,0,0,0,0,0
5626341152706427904,M,3727.9312,0.07286486,midA_midGH_REF,0.3,0.6,0.16221288,0.30272606,0.14051318,0,0,0,0,0,0
5214925720023958912,M,3610.3237,0.043403827,midA_midGH_REF,0.3,0.6,0.12519595,0.23364406,0.10844812,0,0,0,0,0,0
6511230039178478848,M,3502.224,0.029441321,midA_midGH_REF,0.3,0.6,0.10311098,0.1924285,0.089317519,0,0,0,0,0,0
5871798847258673920,M,3844.3267,0.047252756,midA_midGH_REF,0.3,0.6,0.13062907,0.2437835,0.11315443,0,0,0,0,0,0
1308268650638218752,M,3196.2102,0.005635203,midA_midGH_REF,0.3,0.6,0.045110853,0.084187095,0.039076242,0,0,0,0,0,0
1891359324914273664,M,3889.3809,0.093311206,midA_midGH_REF,0.3,0.6,0.18356639,0.34257656,0.15901017,0,0,0,0,0,0
168128320166206848,M,3615.0835,0.051640783,midA_midGH_REF,0.3,0.6,0.13655974,0.25485147,0.11829174,0,0,0,0,0,0
6873519635930161024,M,3753.3867,0.041353013,midA_midGH_REF,0.3,0.6,0.12220243,0.22805748,0.10585505,0,0,0,0,0,0
4733786170513097984,M,3568.6606,0.020598263,midA_midGH_REF,0.3,0.6,0.086246516,0.16095558,0.074709066,0,0,0,0,0,0
5554448141812497152,M,3622.5852,0.056757707,midA_midGH_REF,0.3,0.6,0.1431656,0.26717952,0.12401392,0,0,0,0,0,0
4509249536590264448,M,3551.928,0.050361272,midA_midGH_REF,0.3,0.6,0.13485734,0.25167443,0.11681708,0,0,0,0,0,0
1155516936164348544,M,3512.1206,0.027685072,midA_midGH_REF,0.3,0.6,0.099988278,0.18660083,0.086612552,0,0,0,0,0,0
2153578618910254720,M,3384.6914,0.05038487,midA_midGH_REF,0.3,0.6,0.13488894,0.25173338,0.11684445,0,0,0,0,0,0
1973572210217352832,M,3418.7332,0.029031068,midA_midGH_REF,0.3,0.6,0.10239005,0.19108309,0.088693034,0,0,0,0,0,0
3346749709456338560,M,3663.689,0.04615025,midA_midGH_REF,0.3,0.6,0.12909615,0.24092273,0.11182658,0,0,0,0,0,0
5156359550270224000,M,3683.9097,0.046290264,midA_midGH_REF,0.3,0.6,0.12929183,0.24128791,0.11199608,0,0,0,0,0,0
3125014012684556288,M,3300.5488,0.007637274,midA_midGH_REF,0.3,0.6,0.05251646,0.098007639,0.045491179,0,0,0,0,0,0
4590233142120018560,M,3469.358,0.031823885,midA_midGH_REF,0.3,0.6,0.10720199,0.20006326,0.092861267,0,0,0,0,0,0
1272804044819090816,M,3761.1135,0.07679689,midA_midGH_REF,0.3,0.6,0.16653214,0.3107868,0.14425465,0,0,0,0,0,0
5773293733615706240,M,3778.3213,0.057526533,midA_midGH_REF,0.3,0.6,0.14413198,0.26898301,0.12485102,0,0,0,0,0,0
2762575333324399104,M,3336.183,0.012301404,midA_midGH_REF,0.3,0.6,0.066650529,0.12438502,0.057734492,0,0,0,0,0,0
6801346936765589248,M,3641.6753,0.083672896,midA_midGH_REF,0.3,0.6,0.17382757,0.32440172,0.15057415,0,0,0,0,0,0
6032351214424816896,M,3560.0413,0.02276633,midA_midGH_REF,0.3,0.6,0.090671912,0.16921438,0.078542464,0,0,0,0,0,0
2978371738865384192,M,3538.8447,0.03393518,midA_midGH_REF,0.3,0.6,0.11070095,0.2065931,0.095892156,0,0,0,0,0,0
233587126455796096,M,3662.6372,0.023667717,midA_midGH_REF,0.3,0.6,0.092449474,0.17253171,0.080082236,0,0,0,0,0,0
5781364359420371840,M,3461.442,0.022672474,midA_midGH_REF,0.3,0.6,0.090484818,0.16886522,0.078380398,0,0,0,0,0,0
1565955663217068672,M,3735.392,0.11541557,midA_midGH_REF,0.3,0.6,0.20415426,0.38099821,0.17684395,0,0,0,0,0,0
2037704803617185152,M,3368.6235,0.009930046,midA_midGH_REF,0.3,0.6,0.059882771,0.11175485,0.051872077,0,0,0,0,0,0
5322711227155204864,M,3585.0903,0.053483523,midA_midGH_REF,0.3,0.6,0.13897487,0.25935865,0.12038379,0,0,0,0,0,0
2930546277298588288,M,3415.546,0.0409403,midA_midGH_REF,0.3,0.6,0.1215911,0.22691659,0.1053255,0,0,0,0,0,0
2163455707980134272,M,3530.4697,0.030245328,midA_midGH_REF,0.3,0.6,0.10450941,0.19503829,0.090528882,0,0,0,0,0,0
6224151332742512128,M,3423.0432,0.025100192,midA_midGH_REF,0.3,0.6,0.095206101,0.1776762,0.082470101,0,0,0,0,0,0
1795437754411600768,M,3424.3813,0.011331993,midA_midGH_REF,0.3,0.6,0.06397045,0.11938339,0.055412935,0,0,0,0,0,0
5850233885138776960,M,3532.5112,0.022122605,midA_midGH_REF,0.3,0.6,0.089380832,0.16680493,0.077424095,0,0,0,0,0,0
482091425938463232,M,3667.1418,0.053628795,midA_midGH_REF,0.3,0.6,0.13916348,0.25971065,0.12054717,0,0,0,0,0,0
3301816036481126912,M,3884.925,0.24919792,midA_midGH_REF,0.3,0.6,0.29998426,0.55983874,0.25985448,0,0,0,0,0,0
6792282116231384960,M,3537.3276,0.023094542,midA_midGH_REF,0.3,0.6,0.091323161,0.17042975,0.079106593,0,0,0,0,0,0
4666499013830653440,M,3592.6008,0.07530886,midA_midGH_REF,0.3,0.6,0.16491088,0.30776114,0.14285026,0,0,0,0,0,0
3014794023608154752,M,3840.5803,0.092951246,midA_midGH_REF,0.3,0.6,0.18321198,0.34191515,0.15870317,0,0,0,0,0,0
1770141084233383168,M,3286.1934,0.014234615,midA_midGH_REF,0.3,0.6,0.071696693,0.13380231,0.062105615,0,0,0,0,0,0
5192711157032467968,M,3504.1897,0.06392059,midA_midGH_REF,0.3,0.6,0.15193109,0.28353791,0.13160682,0,0,0,0,0,0
4876939663872726272,M,3754.7263,0.062334724,midA_midGH_REF,0.3,0.6,0.15003455,0.27999854,0.12996399,0,0,0,0,0,0
1807875399898638976,M,3542.991,0.056000162,midA_midGH_REF,0.3,0.6,0.14220698,0.26539051,0.12318353,0,0,0,0,0,0
5724171715913779200,M,3331.7043,0.019365065,midA_midGH_REF,0.3,0.6,0.083624925,0.1560631,0.072438172,0,0,0,0,0,0
2022838783627742976,M,3823.0784,0.060866,midA_midGH_REF,0.3,0.6,0.14825646,0.27668023,0.12842376,0,0,0,0,0,0
5545547011071835392,M,3450.5137,0.025740478,midA_midGH_REF,0.3,0.6,0.096412771,0.17992812,0.083515351,0,0,0,0,0,0
2295656313156693120,M,3563.3965,0.03947168,midA_midGH_REF,0.3,0.6,0.11939031,0.22280942,0.10341911,0,0,0,0,0,0
968477505631771008,M,3663.0032,0.033104654,midA_midGH_REF,0.3,0.6,0.10933791,0.20404937,0.09471146,0,0,0,0,0,0
3986360121822767872,M,3431.6155,0.021735374,midA_midGH_REF,0.3,0.6,0.088595124,0.16533862,0.076743493,0,0,0,0,0,0
6815187378680908800,M,3430.3235,0.02271873,midA_midGH_REF,0.3,0.6,0.090577073,0.16903739,0.078460312,0,0,0,0,0,0
1125633039051464448,M,3856.9805,0.08345863,midA_midGH_REF,0.3,0.6,0.17360486,0.32398609,0.15038123,0,0,0,0,0,0
5317063104650497536,M,3514.003,0.033140466,midA_midGH_REF,0.3,0.6,0.10939704,0.20415971,0.094762675,0,0,0,0,0,0
5626544360500009344,M,3613.2146,0.027303569,midA_midGH_REF,0.3,0.6,0.099296964,0.18531068,0.086013717,0,0,0,0,0,0
5348622520031798912,M,3482.9702,0.014746318,midA_midGH_REF,0.3,0.6,0.072973984,0.13618602,0.06321204,0,0,0,0,0,0
1375358960378760704,M,3453.7031,0.010327078,midA_midGH_REF,0.3,0.6,0.06106818,0.11396709,0.05289891,0,0,0,0,0,0
6179604099446348288,M,3687.0762,0.04170952,midA_midGH_REF,0.3,0.6,0.12272806,0.22903842,0.10631036,0,0,0,0,0,0
315341721552964736,M,3836.6165,0.05819744,midA_midGH_REF,0.3,0.6,0.14497002,0.27054697,0.12557695,0,0,0,0,0,0
5160260995482558976,M,3594.9644,0.058069646,midA_midGH_REF,0.3,0.6,0.14481077,0.27024977,0.125439,0,0,0,0,0,0
4941229483137613952,M,3203.5073,0.008717202,midA_midGH_REF,0.3,0.6,0.056106711,0.10470786,0.048601152,0,0,0,0,0,0
1092124730703552896,M,3340.7979,0.010678134,midA_midGH_REF,0.3,0.6,0.062097475,0.11588799,0.053790513,0,0,0,0,0,0
1353951129684926976,M,3378.02,0.02555679,midA_midGH_REF,0.3,0.6,0.096068146,0.17928497,0.083216828,0,0,0,0,0,0
2991908273192312320,M,3529.6055,0.0354964,midA_midGH_REF,0.3,0.6,0.11321877,0.21129192,0.098073158,0,0,0,0,0,0
4065480600700474752,M,3634.0444,0.06495065,midA_midGH_REF,0.3,0.6,0.15315036,0.28581334,0.13266298,0,0,0,0,0,0
204490127472761472,M,3721.443,0.061048474,midA_midGH_REF,0.3,0.6,0.14847853,0.27709465,0.12861612,0,0,0,0,0,0
3514960037720750848,M,3353.243,0.009773951,midA_midGH_REF,0.3,0.6,0.059410244,0.11087301,0.051462761,0,0,0,0,0,0
4759969867401789568,M,3555.4338,0.054514125,midA_midGH_REF,0.3,0.6,0.14030747,0.26184559,0.12153812,0,0,0,0,0,0
630601774302831488,M,3678.4592,0.076110266,midA_midGH_REF,0.3,0.6,0.16578601,0.30939434,0.14360833,0,0,0,0,0,0
6833777856859897984,M,3227.5393,0.0072521474,midA_midGH_REF,0.3,0.6,0.051175203,0.095504548,0.044329345,0,0,0,0,0,0
5458458341464094336,M,3630.22,0.05823092,midA_midGH_REF,0.3,0.6,0.14501171,0.27062478,0.12561307,0,0,0,0,0,0
4561946281348956288,M,3617.446,0.03506956,midA_midGH_REF,0.3,0.6,0.11253599,0.2100177,0.097481716,0,0,0,0,0,0
2795245191039713152,M,3599.8047,0.031692605,midA_midGH_REF,0.3,0.6,0.10698065,0.19965018,0.092669533,0,0,0,0,0,0
5910768975275094784,M,3763.212,0.045704197,midA_midGH_REF,0.3,0.6,0.12847076,0.23975561,0.11128485,0,0,0,0,0,0
4049358216793874816,M,3878.2468,0.08423471,midA_midGH_REF,0.3,0.6,0.17441017,0.32548898,0.15107881,0,0,0,0,0,0
3218631036876848640,M,3542.2112,0.021397598,midA_midGH_REF,0.3,0.6,0.087904027,0.16404887,0.076144847,0,0,0,0,0,0
1944921243592640640,M,3611.2078,0.041746665,midA_midGH_REF,0.3,0.6,0.12278269,0.22914038,0.10635769,0,0,0,0,0,0
1396282494856489728,M,3734.9902,0.047474973,midA_midGH_REF,0.3,0.6,0.13093587,0.24435605,0.11342019,0,0,0,0,0,0
2012920192316396672,M,3187.9495,0.0048523378,midA_midGH_REF,0.3,0.6,0.041860246,0.078120723,0.036260478,0,0,0,0,0,0
5593939889365220992,M,3238.853,0.00845105,midA_midGH_REF,0.3,0.6,0.055243552,0.10309701,0.04785346,0,0,0,0,0,0
4755530078104462976,M,3316.0955,0.0066835834,midA_midGH_REF,0.3,0.6,0.049128211,0.091684396,0.042556185,0,0,0,0,0,0
5889950993945365632,M,3429.9204,0.018064246,midA_midGH_REF,0.3,0.6,0.080767414,0.15073033,0.06996292,0,0,0,0,0,0
1194371890383586816,M,3413.218,0.012716171,midA_midGH_REF,0.3,0.6,0.067764843,0.12646458,0.058699741,0,0,0,0,0,0
5436102143335990784,M,3518.1375,0.029912854,midA_midGH_REF,0.3,0.6,0.10393341,0.19396335,0.090029934,0,0,0,0,0,0
6009461207706160768,M,3480.7986,0.023991717,midA_midGH_REF,0.3,0.6,0.093080118,0.17370863,0.080628517,0,0,0,0,0,0
1869547900457905920,M,3557.9702,0.054180093,midA_midGH_REF,0.3,0.6,0.13987694,0.26104214,0.12116519,0,0,0,0,0,0
5283564490032985216,M,3513.6711,0.024996202,midA_midGH_REF,0.3,0.6,0.095008677,0.17730776,0.082299087,0,0,0,0,0,0
2845253659931962368,M,3619.0928,0.024116784,midA_midGH_REF,0.3,0.6,0.093322412,0.17416081,0.080838399,0,0,0,0,0,0
1716185579052348672,M,3518.5586,0.042619854,midA_midGH_REF,0.3,0.6,0.12406013,0.23152437,0.10746424,0,0,0,0,0,0
4557150555228159744,M,3647.4617,0.07092092,midA_midGH_REF,0.3,0.6,0.16003443,0.29866059,0.13862616,0,0,0,0,0,0
449580275852573696,M,3525.858,0.019969253,midA_midGH_REF,0.3,0.6,0.084919449,0.15847897,0.073559525,0,0,0,0,0,0
1992480481611925888,M,3781.573,0.05265712,midA_midGH_REF,0.3,0.6,0.137897,0.25734711,0.11945011,0,0,0,0,0,0
6288668407312131968,M,3484.3796,0.009867492,midA_midGH_REF,0.3,0.6,0.059693858,0.11140229,0.051708435,0,0,0,0,0,0
6134480283982904320,M,3839.4165,0.04423596,midA_midGH_REF,0.3,0.6,0.12639037,0.23587313,0.10948276,0,0,0,0,0,0
3671752186843116416,M,3685.621,0.06424927,midA_midGH_REF,0.3,0.6,0.1523212,0.28426595,0.13194475,0,0,0,0,0,0
4208448551382238464,M,3135.6384,0.0067251604,midA_midGH_REF,0.3,0.6,0.049280781,0.091969127,0.042688346,0,0,0,0,0,0
420933840427608320,M,3635.974,0.09870732,midA_midGH_REF,0.3,0.6,0.18879954,0.35234282,0.16354327,0,0,0,0,0,0
6776027967117158016,M,3662.1787,0.06536287,midA_midGH_REF,0.3,0.6,0.15363558,0.28671888,0.1330833,0,0,0,0,0,0
6837314092412667008,M,3366.3237,0.012176206,midA_midGH_REF,0.3,0.6,0.066310492,0.12375044,0.057439943,0,0,0,0,0,0
3016494349620782080,M,3670.836,0.031074548,midA_midGH_REF,0.3,0.6,0.10593237,0.19769385,0.091761481,0,0,0,0,0,0
393538301327255296,M,3416.6375,0.012372806,midA_midGH_REF,0.3,0.6,0.066843681,0.12474549,0.057901806,0,0,0,0,0,0
3666796481778157696,M,3543.345,0.027030671,midA_midGH_REF,0.3,0.6,0.098799483,0.18438227,0.085582786,0,0,0,0,0,0
4280957147040282240,M,3694.5,0.041740187,midA_midGH_REF,0.3,0.6,0.12277317,0.2291226,0.10634944,0,0,0,0,0,0
3439092842051829504,M,3792.2607,0.10889621,midA_midGH_REF,0.3,0.6,0.19830453,0.37008129,0.17177675,0,0,0,0,0,0
3848939722609424000,M,3432.9363,0.022592962,midA_midGH_REF,0.3,0.6,0.090326014,0.16856885,0.078242837,0,0,0,0,0,0
3147006104960751232,M,3520.1545,0.045678895,midA_midGH_REF,0.3,0.6,0.1284352,0.23968924,0.11125404,0,0,0,0,0,0
5250344979593323264,M,3649.7651,0.18722562,midA_midGH_REF,0.3,0.6,0.26002128,0.48525876,0.22523747,0,0,0,0,0,0
7092232251988480,M,3321.5322,0.015603007,midA_midGH_REF,0.3,0.6,0.075063777,0.14008605,0.065022275,0,0,0,0,0,0
2255952256787112320,M,3372.6814,0.038222726,midA_midGH_REF,0.3,0.6,0.11748626,0.21925604,0.10176978,0,0,0,0,0,0
4806267454485482880,M,3374.6836,0.012956847,midA_midGH_REF,0.3,0.6,0.068403122,0.12765576,0.059252635,0,0,0,0,0,0
5525701792560794112,M,3639.1772,0.022554316,midA_midGH_REF,0.3,0.6,0.090248728,0.16842462,0.07817589,0,0,0,0,0,0
4528422652857777920,M,3678.3604,0.044547904,midA_midGH_REF,0.3,0.6,0.12683523,0.23670334,0.10986811,0,0,0,0,0,0
6089490806496725760,M,3455.1501,0.039185025,midA_midGH_REF,0.3,0.6,0.11895599,0.22199889,0.1030429,0,0,0,0,0,0
353038894324986112,M,3430.7698,0.021537073,midA_midGH_REF,0.3,0.6,0.088190052,0.16458266,0.07639261,0,0,0,0,0,0
983828096704413056,M,3561.2375,0.0727638,midA_midGH_REF,0.3,0.6,0.16210035,0.30251605,0.14041571,0,0,0,0,0,0
1917912492068764800,M,3470.9678,0.029860245,midA_midGH_REF,0.3,0.6,0.10384198,0.19379271,0.089950729,0,0,0,0,0,0
5153483876391459072,M,3613.1233,0.035902243,midA_midGH_REF,0.3,0.6,0.11386416,0.21249638,0.098632217,0,0,0,0,0,0
5744048339222572672,M,3595.9985,0.045618597,midA_midGH_REF,0.3,0.6,0.1283504,0.23953099,0.11118059,0,0,0,0,0,0
22754771094131200,M,3649.5427,0.03593079,midA_midGH_REF,0.3,0.6,0.11390942,0.21258084,0.098671422,0,0,0,0,0,0
5876139783540386048,M,3469.4475,0.15538716,midA_midGH_REF,0.3,0.6,0.23688296,0.44207739,0.20519443,0,0,0,0,0,0
4718604045237179136,M,3647.2395,0.091641165,midA_midGH_REF,0.3,0.6,0.18191628,0.33949708,0.1575808,0,0,0,0,0,0
2040226597953645312,M,3507.1824,0.03526945,midA_midGH_REF,0.3,0.6,0.11285625,0.21061538,0.097759135,0,0,0,0,0,0
1672393027350307968,M,3490.4045,0.022031642,midA_midGH_REF,0.3,0.6,0.089196886,0.16646164,0.077264756,0,0,0,0,0,0
1298396002589203968,M,3531.6812,0.014920955,midA_midGH_REF,0.3,0.6,0.07340482,0.13699006,0.063585241,0,0,0,0,0,0
5529727138995954176,M,3681.8516,0.06084581,midA_midGH_REF,0.3,0.6,0.14823187,0.27663433,0.12840246,0,0,0,0,0,0
259856280304874368,M,3674.9714,0.05700359,midA_midGH_REF,0.3,0.6,0.14347537,0.26775762,0.12428225,0,0,0,0,0,0
665587066069254400,M,3452.962,0.017756851,midA_midGH_REF,0.3,0.6,0.080077266,0.14944236,0.069365094,0,0,0,0,0,0
3338657024699329536,M,3841.5208,0.042350996,midA_midGH_REF,0.3,0.6,0.12366821,0.23079296,0.10712475,0,0,0,0,0,0
5307596962364587776,M,3624.3079,0.034993567,midA_midGH_REF,0.3,0.6,0.11241399,0.20979003,0.097376041,0,0,0,0,0,0
2556200127526734720,M,3524.0525,0.014179075,midA_midGH_REF,0.3,0.6,0.071556684,0.13354102,0.061984336,0,0,0,0,0,0
3684951411617737088,M,3620.8892,0.047938265,midA_midGH_REF,0.3,0.6,0.13157319,0.24554545,0.11397226,0,0,0,0,0,0
5952790759195227264,M,3520.249,0.12661791,midA_midGH_REF,0.3,0.6,0.21383256,0.3990601,0.18522755,0,0,0,0,0,0
2103059976626041856,M,3222.3132,0.010511893,midA_midGH_REF,0.3,0.6,0.061612201,0.11498236,0.053370156,0,0,0,0,0,0
660106374264832640,M,3708.7837,0.047828976,midA_midGH_REF,0.3,0.6,0.13142313,0.2452654,0.11384227,0,0,0,0,0,0
2037999708949457664,M,3420.4133,0.017682105,midA_midGH_REF,0.3,0.6,0.079908549,0.1491275,0.069218947,0,0,0,0,0,0
1044235849649909504,M,3596.3994,0.022126501,midA_midGH_REF,0.3,0.6,0.089388702,0.16681961,0.077430912,0,0,0,0,0,0
3045126938086464640,M,3472.159,0.02855271,midA_midGH_REF,0.3,0.6,0.10154299,0.18950227,0.087959281,0,0,0,0,0,0
4236364017733229696,M,3718.4287,0.04288382,midA_midGH_REF,0.3,0.6,0.12444372,0.23224024,0.10779652,0,0,0,0,0,0
2169772917661784576,M,3799.3208,0.14895466,midA_midGH_REF,0.3,0.6,0.23192807,0.43283043,0.20090237,0,0,0,0,0,0
2271119847894139904,M,3654.1357,0.043704998,midA_midGH_REF,0.3,0.6,0.12562955,0.23445327,0.10882372,0,0,0,0,0,0
5033861890372409344,M,3354.4766,0.01547833,midA_midGH_REF,0.3,0.6,0.074763274,0.13952524,0.064761971,0,0,0,0,0,0
6058443862300431616,M,3772.2322,0.06333105,midA_midGH_REF,0.3,0.6,0.15122883,0.28222734,0.13099851,0,0,0,0,0,0
5545510383589579776,M,3645.1196,0.045342054,midA_midGH_REF,0.3,0.6,0.12796077,0.23880386,0.11084308,0,0,0,0,0,0
4717263122087350016,M,3476.4197,0.0477788,midA_midGH_REF,0.3,0.6,0.13135417,0.24513671,0.11378254,0,0,0,0,0,0
6399044634413949056,M,3594.8774,0.080193155,midA_midGH_REF,0.3,0.6,0.17017467,0.31758457,0.1474099,0,0,0,0,0,0
1871317422669330688,M,3684.2617,0.04661045,midA_midGH_REF,0.3,0.6,0.12973821,0.24212096,0.11238275,0,0,0,0,0,0
5665192091128481664,M,3257.7197,0.02239922,midA_midGH_REF,0.3,0.6,0.089937893,0.16784453,0.077906636,0,0,0,0,0,0
5498421358587574144,M,3888.8684,0.07191662,midA_midGH_REF,0.3,0.6,0.16115393,0.30074982,0.13959589,0,0,0,0,0,0
5190596413918309376,M,3879.5586,0.0617428,midA_midGH_REF,0.3,0.6,0.14932049,0.27866595,0.12934545,0,0,0,0,0,0
1210410092836307840,M,3822.6208,0.13275795,midA_midGH_REF,0.3,0.6,0.21895584,0.40862131,0.18966547,0,0,0,0,0,0
5932046891797039744,M,3676.265,0.059816908,midA_midGH_REF,0.3,0.6,0.14697323,0.27428542,0.12731219,0,0,0,0,0,0
1942697584398228992,M,3588.1501,0.02814829,midA_midGH_REF,0.3,0.6,0.10082129,0.18815543,0.087334133,0,0,0,0,0,0
5562949290841456512,M,3480.8618,0.025025398,midA_midGH_REF,0.3,0.6,0.095064147,0.17741128,0.082347137,0,0,0,0,0,0
5689714288509433728,M,3460.0095,0.042397153,midA_midGH_REF,0.3,0.6,0.12373558,0.23091869,0.10718311,0,0,0,0,0,0
2034243060014099584,M,3593.4114,0.086159855,midA_midGH_REF,0.3,0.6,0.17639194,0.32918741,0.15279547,0,0,0,0,0,0
1850188146373235456,M,3890.9675,0.10472386,midA_midGH_REF,0.3,0.6,0.19446841,0.36292222,0.1684538,0,0,0,0,0,0
1951214057875820160,M,3562.8684,0.050963007,midA_midGH_REF,0.3,0.6,0.13566062,0.25317351,0.1175129,0,0,0,0,0,0
2297145842175040384,M,3641.3696,0.026637046,midA_midGH_REF,0.3,0.6,0.098077478,0.18303484,0.084957365,0,0,0,0,0,0
5340895839507691136,M,3511.6772,0.01860926,midA_midGH_REF,0.3,0.6,0.081976772,0.15298727,0.071010498,0,0,0,0,0,0
6891046126150741888,M,3579.0886,0.035862666,midA_midGH_REF,0.3,0.6,0.11380138,0.21237922,0.098577839,0,0,0,0,0,0
5348018377058395648,M,3769.0483,0.045290183,midA_midGH_REF,0.3,0.6,0.12788756,0.23866722,0.11077966,0,0,0,0,0,0
3083391007877181056,M,3719.4048,0.03960024,midA_midGH_REF,0.3,0.6,0.11958458,0.22317197,0.1035874,0,0,0,0,0,0
523058610717878144,M,3317.4429,0.0123106,midA_midGH_REF,0.3,0.6,0.066675437,0.1244315,0.057756068,0,0,0,0,0,0
6536703490210003584,M,3701.8616,0.05871038,midA_midGH_REF,0.3,0.6,0.14560749,0.27173663,0.12612914,0,0,0,0,0,0
6439067166905943296,M,3806.3374,0.064768896,midA_midGH_REF,0.3,0.6,0.15293592,0.28541316,0.13247723,0,0,0,0,0,0
1341070110447142272,M,3781.108,0.03890118,midA_midGH_REF,0.3,0.6,0.11852437,0.22119338,0.10266901,0,0,0,0,0,0
2911971819348142464,M,3680.061,0.05983557,midA_midGH_REF,0.3,0.6,0.14699616,0.2743282,0.12733205,0,0,0,0,0,0
3388883162533300992,M,3731.2131,0.08945878,midA_midGH_REF,0.3,0.6,0.17973711,0.33543025,0.15569314,0,0,0,0,0,0
3723127344395011712,M,3442.6255,0.011248793,midA_midGH_REF,0.3,0.6,0.063735181,0.11894432,0.055209138,0,0,0,0,0,0
5243292261031339008,M,3818.925,0.06766898,midA_midGH_REF,0.3,0.6,0.15632235,0.291733,0.13541065,0,0,0,0,0,0
4080011780682157056,M,3811.297,0.12935826,midA_midGH_REF,0.3,0.6,0.21613412,0.40335535,0.18722123,0,0,0,0,0,0
1338774879926225024,M,3567.793,0.07772871,midA_midGH_REF,0.3,0.6,0.16753941,0.31266659,0.14512717,0,0,0,0,0,0
1999737739399072896,M,3749.416,0.036642056,midA_midGH_REF,0.3,0.6,0.11503134,0.2146746,0.099643259,0,0,0,0,0,0
4552524630634118656,M,3207.6921,0.00697944,midA_midGH_REF,0.3,0.6,0.050203795,0.093691681,0.043487886,0,0,0,0,0,0
853645198420332672,M,3773.7585,0.06149652,midA_midGH_REF,0.3,0.6,0.14902239,0.27810962,0.12908723,0,0,0,0,0,0
2169652108822841600,M,3830.2334,0.066877045,midA_midGH_REF,0.3,0.6,0.15540493,0.29002089,0.13461596,0,0,0,0,0,0
143468301578793344,M,3818.9375,0.046632033,midA_midGH_REF,0.3,0.6,0.12976825,0.24217701,0.11240877,0,0,0,0,0,0
4793190825257267456,M,3606.2253,0.08647676,midA_midGH_REF,0.3,0.6,0.17671604,0.32979225,0.15307621,0,0,0,0,0,0
3997775114103572992,M,3467.711,0.02856031,midA_midGH_REF,0.3,0.6,0.1015565,0.18952749,0.087970987,0,0,0,0,0,0
6782610360978836736,M,3394.9602,0.018092845,midA_midGH_REF,0.3,0.6,0.080831324,0.1508496,0.07001828,0,0,0,0,0,0
6392030948523053824,M,3571.4026,0.018008374,midA_midGH_REF,0.3,0.6,0.080642412,0.15049705,0.06985464,0,0,0,0,0,0
1246767025356587264,M,3448.673,0.018100927,midA_midGH_REF,0.3,0.6,0.080849375,0.15088329,0.070033917,0,0,0,0,0,0
1884318086809940352,M,3626.1707,0.03324649,midA_midGH_REF,0.3,0.6,0.10957189,0.20448603,0.094914138,0,0,0,0,0,0
2079829258737856640,M,3619.2576,0.06462765,midA_midGH_REF,0.3,0.6,0.15276907,0.28510178,0.1323327,0,0,0,0,0,0
142224616488164096,M,3247.4524,0.013923925,midA_midGH_REF,0.3,0.6,0.070909937,0.13233404,0.061424106,0,0,0,0,0,0
2519289968858720896,M,3465.4253,0.04499653,midA_midGH_REF,0.3,0.6,0.12747229,0.23789223,0.11041994,0,0,0,0,0,0
3403560375749587072,M,3484.0505,0.040166363,midA_midGH_REF,0.3,0.6,0.12043633,0.22476154,0.10432521,0,0,0,0,0,0
4130006879293060864,M,3593.228,0.0235187,midA_midGH_REF,0.3,0.6,0.092157973,0.1719877,0.07982973,0,0,0,0,0,0
4445618359149979008,M,3754.8066,0.04409603,midA_midGH_REF,0.3,0.6,0.12619031,0.23549977,0.10930946,0,0,0,0,0,0
5447850115839424000,M,3402.0068,0.024331288,midA_midGH_REF,0.3,0.6,0.093736516,0.17493362,0.081197107,0,0,0,0,0,0
4768790463211736448,M,3330.395,0.01791294,midA_midGH_REF,0.3,0.6,0.080428449,0.15009775,0.069669299,0,0,0,0,0,0
3221217088224717824,M,3889.8142,0.05019932,midA_midGH_REF,0.3,0.6,0.13464033,0.25126943,0.1166291,0,0,0,0,0,0
3336875751439460352,M,3779.3772,0.043898,midA_midGH_REF,0.3,0.6,0.12590664,0.23497037,0.10906374,0,0,0,0,0,0
2460748323368652416,M,3641.5854,0.03472122,midA_midGH_REF,0.3,0.6,0.11197569,0.20897206,0.096996373,0,0,0,0,0,0
5926576855809175168,M,3520.0115,0.042841457,midA_midGH_REF,0.3,0.6,0.12438224,0.2321255,0.10774326,0,0,0,0,0,0
5953583438361053312,M,3500.329,0.03179837,midA_midGH_REF,0.3,0.6,0.10715901,0.19998304,0.092824033,0,0,0,0,0,0
1353667868001512064,M,3587.819,0.028596384,midA_midGH_REF,0.3,0.6,0.10162062,0.18964714,0.088026527,0,0,0,0,0,0
6187914109544963200,M,3565.7095,0.026400832,midA_midGH_REF,0.3,0.6,0.09764164,0.18222147,0.084579831,0,0,0,0,0,0
5389613279883708672,M,3474.0444,0.019745024,midA_midGH_REF,0.3,0.6,0.084441335,0.1575867,0.07314537,0,0,0,0,0,0
5656173003404748800,M,3519.2927,0.028110445,midA_midGH_REF,0.3,0.6,0.10075349,0.1880289,0.087275404,0,0,0,0,0,0
